credit_score,income,dti,loan_amount,interest_rate,default_probability_true,default,industry_Finance,industry_Healthcare,industry_Manufacturing,industry_Retail,industry_Technology
601.7318299697088,121165.92490119164,0.34796255421031697,32458.86267827261,0.06491075688345971,0.46802095803096705,1,False,False,False,False,False
720.1803529298023,48247.880841846185,0.22183717274498052,20564.675967476393,0.08790461645993179,0.16412510417648957,1,False,False,False,True,False
701.9958947658109,36861.87072688153,0.23656599819002916,29525.204726826236,0.08882672387040481,0.17554723004975895,0,True,False,False,False,False
623.6072128203587,57702.29825296889,0.37036368225061117,24648.84623578026,0.07296776599051034,0.40256927008482474,0,False,False,True,False,False
649.1679849597983,73860.34959111255,0.44859396857203626,38512.603009266015,0.056487030032408105,0.4096027548047375,0,False,False,True,False,False
616.4471886866629,81083.48623306729,0.3025525892083274,24383.275316938165,0.059283768430512224,0.39259759517232423,1,False,False,False,True,False
676.2392541636096,68969.09855359176,0.3370599615118756,3723.610381517423,0.05251424253556273,0.2184087145060423,0,False,False,True,False,False
737.3085392300743,83801.38491285742,0.5042657933562286,40143.0580085679,0.05504533375308666,0.2234185994784156,0,False,False,False,False,True
620.8564372198674,43711.51439523889,0.32889038153862815,14131.212389648574,0.07798465129851935,0.3337945682214962,0,True,False,False,False,False
710.2427909310707,111094.11510183148,0.6122019737016474,17154.80393621416,0.05852720032667745,0.337424365262327,0,False,False,False,True,False
648.1845428976535,72946.22054018578,0.3678611574757853,17852.064471478094,0.1004615619713786,0.35840647788400054,0,False,False,False,False,False
632.4276300642593,102932.3957897032,0.08870846890130188,41493.257118049805,0.12461738466007782,0.270177854977299,0,True,False,False,False,False
673.5781784027265,83568.13365944261,0.3904009945325439,3000.0,0.06259840275889872,0.2705203610164657,1,False,False,False,True,False
617.8854606548375,86418.8304788446,0.34573900618593334,62652.98240391994,0.08718213501606131,0.4809015808283643,0,False,True,False,False,False
646.7810416791691,89244.1820058051,0.4547703304899295,37672.681708792625,0.09499055330908802,0.45780407476716867,0,False,False,False,False,False
608.127326444669,86192.71400043287,0.380781762152395,27678.866969549916,0.09416006812757824,0.4452084186729071,0,False,True,False,False,False
797.8835079749833,91068.0689966886,0.2833852819219471,24341.271992604565,0.08227865803748262,0.07870140516817581,0,True,False,False,False,False
682.1158131183037,108228.81325331079,0.1530842116452761,28426.64889829188,0.10228047255079166,0.20630563936911897,0,False,False,False,False,False
638.0164695204448,79913.02924253675,0.27491720912567696,31253.46914055206,0.09446746858041971,0.34368065588646357,0,False,False,True,False,False
692.8387946440533,92725.09393971281,0.19793754549488402,32742.587031400686,0.04287012733018107,0.19348729014649474,0,False,False,False,True,False
673.2603170185503,72756.60764281933,0.23033718602343325,31667.253592041383,0.1060746819316782,0.23114385417586797,0,True,False,False,False,False
666.7418240280066,111002.93038623683,0.37062940853047316,26074.968175062986,0.10661872511800226,0.29728944298529686,0,False,False,False,False,True
716.8500020026055,58090.19244851826,0.5003885405221687,22631.938956312086,0.057101416874642555,0.2650459002366672,0,False,False,False,False,False
725.4504626028383,120023.51082277039,0.3473605835787577,23184.72059615786,0.08113813506342807,0.19610135483470617,0,False,False,False,False,False
648.1699311433683,73996.05123389141,0.15649403255577787,22661.100635767827,0.10049986978433208,0.22402657081366983,0,True,False,False,False,False
645.4509055613192,39230.622447048794,0.3533523201864169,38605.241162404775,0.07372058541261915,0.34436229134886476,0,True,False,False,False,False
663.4968981709013,78202.61037276973,0.4435957783974781,32122.680667370343,0.11218934143298036,0.3732768083112545,0,False,True,False,False,False
541.884730115865,57973.70856312798,0.22682605148167412,3000.0,0.15091617483858083,0.5202305373640999,1,False,False,True,False,False
589.0885362680868,96016.08872471811,0.28391793999924986,32870.80931835713,0.05642041902095053,0.41748139061865863,0,False,True,False,False,False
762.0124560466714,58684.40051744022,0.30176258336750367,27336.8343366253,0.038568661905386756,0.10653403096172391,0,False,True,False,False,False
778.698062810077,63845.41416963051,0.20581220243013118,24775.49492264923,0.08911455786814627,0.09051594038722939,0,False,False,True,False,False
665.0578376266174,27761.481726361726,0.3777936520612631,20337.77856293337,0.1016468751537843,0.28950777832302227,1,False,False,False,False,True
714.593417783346,63692.34201877308,0.2854862221670662,38489.35263983216,0.07307400878465693,0.185714110401237,0,False,True,False,False,False
698.6750092726122,20000.0,0.3503438932688433,36370.317545474296,0.12359781989963103,0.2637838530082088,0,False,True,False,False,False
850.0,35402.429412856916,0.19350093866374798,15725.467986116691,0.03984182600830254,0.037707207879510415,0,False,False,False,False,False
747.1744946860746,94010.36640360743,0.24750500396119074,29884.62744549442,0.10078755869094834,0.1416353166612071,0,False,False,True,False,False
672.3249445111541,94645.0039662708,0.38668576293933254,13340.119185504569,0.0618241753772332,0.29159268460336957,0,False,False,False,True,False
622.6675735639744,85636.43904462412,0.25526002174898793,8444.582022532837,0.1315813371862189,0.308032040201887,0,False,False,False,False,True
583.6132207845457,50825.596421769675,0.5072356621480086,17479.393304920417,0.13977546059504356,0.5808046093574687,1,False,False,False,False,True
692.2078181520334,73807.2160964505,0.2520436577262477,35348.721668593105,0.05700030236649956,0.2112377091504424,0,False,False,True,False,False
634.6189552829418,74909.93652273579,0.3269621670902263,36437.50054451304,0.0635132859227426,0.3421181362261929,1,True,False,False,False,False
594.6647774241395,46040.88277018644,0.41191089982477075,31157.025041167515,0.10578763660939405,0.5080149722774878,0,True,False,False,False,False
641.2056269454484,112584.95754417876,0.1297961120480362,33701.14944217596,0.06838608050631456,0.26011012598726924,0,False,False,False,False,False
615.1071197831363,96934.05726439178,0.08870294256230689,31194.1394453795,0.07863766346203285,0.2928754349602854,0,False,False,False,False,False
781.2284981043539,69475.8956542584,0.11692124225158862,17302.220857324573,0.0807616526162723,0.06570147023112878,0,False,False,True,False,False
732.898385416967,75672.14597486326,0.45151009241126183,30183.07053608729,0.022409805314070313,0.20896945300006517,0,False,False,False,False,False
679.521641521003,80209.57019868882,0.23377702249290638,34604.91430273219,0.07958486761717289,0.20982673705079016,0,False,False,False,False,True
768.7966483334015,23956.628289392735,0.6069839142801903,34051.49595776289,0.05930816677807478,0.20553260922473254,1,False,False,False,False,True
684.642098458857,68820.56543698508,0.23229028816111336,39266.96045769571,0.06520631532800684,0.24464000018338972,0,False,False,False,True,False
628.3229479203042,57950.39380005503,0.3221461563836444,33499.646166412764,0.12330896010406442,0.38866180519578736,0,True,False,False,False,False
771.3874446361795,49959.49975262711,0.4850531943081451,29217.378490498995,0.042304793171622314,0.16353559472422133,0,False,False,True,False,False
712.3346026210795,67972.49267785113,0.5407311465790947,37841.80285979713,0.10439615560243933,0.3252141123656522,0,False,True,False,False,False
617.7652307404126,119942.16317123806,0.5473804291963678,24681.74488901128,0.07163111209004575,0.49312782047101833,1,True,False,False,False,False
668.5796793149835,91021.07153167525,0.44500394767117707,14417.504185267382,0.07160719494512496,0.29644375965914266,0,False,True,False,False,False
627.4629047969146,60720.52525543008,0.4228875030973755,23043.196432674835,0.10371115688155134,0.4685802412826243,0,False,False,False,True,False
597.0320161421398,89314.56953390397,0.37110323390414196,16061.168262322612,0.09020153883706672,0.48466836345143105,0,False,False,False,True,False
